row_id,ISO,year,Education,Marital_Status,age,Saving,weight
1016775,RWA,2016,Primary,Single,25-35,At home,609.53388
1016776,RWA,2016,Primary,Married,45-60,Not saving,812.71184
1016778,RWA,2016,No Formal,Married,35-45,Informally,406.35592
1016779,RWA,2016,Primary,Married,35-45,At other formal (non-bank),406.35592
1016781,RWA,2016,Primary,Divorced,45-60,Informally,203.17796
1016782,RWA,2016,No Formal,Widowed,>60,Informally,203.17797
1016783,RWA,2016,Primary,Married,25-35,At home,406.35594
1016784,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),406.35594
1016785,RWA,2016,No Formal,Married,18-25,At home,406.35594
1016786,RWA,2016,No Formal,Widowed,>60,Informally,203.17796
1016787,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),812.71184
1016788,RWA,2016,No Formal,Married,45-60,At home,406.35592
1016789,RWA,2016,No Formal,Single,45-60,Not saving,203.17796
1016790,RWA,2016,Primary,Married,45-60,At home,406.35592
1016793,RWA,2016,Secondary,Married,35-45,Informally,406.35592
1016795,RWA,2016,Primary,Married,18-25,At home,406.35592
1016797,RWA,2016,Primary,Single,18-25,At home,203.17796
1016798,RWA,2016,Secondary,Single,18-25,Not saving,771.68192
1016799,RWA,2016,No Formal,Married,>60,Not saving,578.76144
1016800,RWA,2016,Secondary,Single,<18,Not saving,578.76144
1016801,RWA,2016,Primary,Single,18-25,At home,771.68192
1016802,RWA,2016,No Formal,Widowed,>60,Not saving,189.21899
1016803,RWA,2016,Primary,Single,<18,Informally,378.43798
1016804,RWA,2016,Primary,Divorced,45-60,Informally,378.43798
1016805,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),378.43798
1016806,RWA,2016,Secondary,Single,18-25,Not saving,567.65697
1016807,RWA,2016,Primary,Married,45-60,At Bank,756.87596
1016808,RWA,2016,Primary,Widowed,>60,At home,189.21899
1016809,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),378.43798
1016810,RWA,2016,No Formal,Single,18-25,At home,395.87046000000004
1016811,RWA,2016,Secondary,Single,18-25,Not saving,593.80569
1016812,RWA,2016,Secondary,Single,18-25,Not saving,989.67615
1016813,RWA,2016,Secondary,Single,18-25,At Bank,593.80569
1016814,RWA,2016,Primary,Married,35-45,Not saving,378.43800000000005
1016816,RWA,2016,No Formal,Widowed,>60,Informally,189.21900000000002
1016817,RWA,2016,Primary,Married,35-45,At home,378.43800000000005
1016818,RWA,2016,No Formal,Married,>60,At home,567.73281
1016819,RWA,2016,Primary,Married,35-45,At other formal (non-bank),378.48854
1016820,RWA,2016,Secondary,Single,18-25,At home,567.73281
1016821,RWA,2016,Primary,Married,>60,At other formal (non-bank),378.48854
1016822,RWA,2016,Secondary,Married,35-45,At Bank,378.43800000000005
1016824,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),378.43800000000005
1016825,RWA,2016,Secondary,Married,35-45,At Bank,756.8760000000001
1016826,RWA,2016,Secondary,Married,35-45,At Bank,422.92092
1016827,RWA,2016,Primary,Single,18-25,Informally,634.38138
1016828,RWA,2016,No Formal,Divorced,35-45,Not saving,211.46046
1016829,RWA,2016,Primary,Married,18-25,At other formal (non-bank),422.92092
1016830,RWA,2016,No Formal,Married,>60,Informally,604.29927
1016831,RWA,2016,No Formal,Married,45-60,Not saving,604.29927
1016832,RWA,2016,Primary,Married,35-45,Not saving,402.86618
1016833,RWA,2016,Primary,Married,35-45,Informally,604.29927
1016834,RWA,2016,No Formal,Married,45-60,Informally,198.62487
1016835,RWA,2016,No Formal,Married,25-35,Not saving,397.24974
1016836,RWA,2016,Primary,Married,>60,At other formal (non-bank),402.8662
1016837,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),198.62487
1016838,RWA,2016,Primary,Married,25-35,Informally,397.24974
1016839,RWA,2016,Primary,Married,25-35,Not saving,419.29262
1016841,RWA,2016,Primary,Married,25-35,Informally,419.29262
1016842,RWA,2016,Primary,Single,35-45,Not saving,419.29262
1016844,RWA,2016,Primary,Married,18-25,At other formal (non-bank),201.43309
1016845,RWA,2016,Primary,Single,35-45,At other formal (non-bank),604.29927
1016846,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),402.86618
1016847,RWA,2016,Primary,Married,18-25,At other formal (non-bank),201.4331
1016849,RWA,2016,Primary,Married,25-35,At home,402.8662
1016850,RWA,2016,Primary,Widowed,45-60,Not saving,201.43309
1016851,RWA,2016,No Formal,Married,45-60,Informally,604.29927
1016852,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),402.86618
1016853,RWA,2016,Primary,Married,>60,At other formal (non-bank),402.86618
1016856,RWA,2016,Primary,Married,35-45,Not saving,201.43309
1016858,RWA,2016,Primary,Married,35-45,At other formal (non-bank),402.8662
1016859,RWA,2016,Secondary,Single,<18,Not saving,604.2993
1016860,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),604.2993
1016861,RWA,2016,No Formal,Married,25-35,Not saving,201.4331
1016862,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),335.98967999999996
1016863,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),335.98967999999996
1016864,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),671.9793599999999
1016865,RWA,2016,No Formal,Widowed,>60,Not saving,167.99483999999998
1016866,RWA,2016,Primary,Single,18-25,Not saving,167.99483999999998
1016867,RWA,2016,Primary,Widowed,45-60,Not saving,167.99483999999998
1016869,RWA,2016,No Formal,Widowed,>60,Not saving,335.98967999999996
1016870,RWA,2016,Primary,Single,<18,Informally,1007.9690400000001
1016873,RWA,2016,Primary,Married,>60,At other formal (non-bank),671.9793599999999
1016874,RWA,2016,No Formal,Widowed,35-45,Informally,503.98452000000003
1016875,RWA,2016,No Formal,Widowed,45-60,Informally,503.98452000000003
1016876,RWA,2016,Primary,Single,25-35,At other formal (non-bank),167.99483999999998
1016878,RWA,2016,Secondary,Married,18-25,Not saving,167.99483999999998
1016880,RWA,2016,Primary,Married,18-25,Informally,335.98967999999996
1016882,RWA,2016,No Formal,Divorced,25-35,At home,167.99483999999998
1016886,RWA,2016,Primary,Married,25-35,Informally,335.98966
1016887,RWA,2016,Primary,Single,18-25,Not saving,839.97415
1016888,RWA,2016,Primary,Married,25-35,At other formal (non-bank),167.99483
1016889,RWA,2016,Primary,Married,25-35,At Bank,335.98966
1016890,RWA,2016,Primary,Married,25-35,At home,335.98967999999996
1016892,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),167.99483999999998
1016893,RWA,2016,Secondary,Single,18-25,At Bank,167.99483999999998
1016894,RWA,2016,Primary,Married,25-35,At home,432.42186
1016897,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),216.21093
1016899,RWA,2016,Primary,Married,35-45,At other formal (non-bank),432.42186
1016900,RWA,2016,Secondary,Married,25-35,Informally,648.63279
1016901,RWA,2016,Secondary,Widowed,35-45,At other formal (non-bank),216.21093
1016902,RWA,2016,No Formal,Widowed,45-60,Not saving,216.21093
1016903,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),864.84372
1016904,RWA,2016,No Formal,Married,35-45,Informally,432.42186
1016905,RWA,2016,Primary,Widowed,45-60,Informally,648.63279
1016906,RWA,2016,Secondary,Married,25-35,Informally,432.42184000000003
1016907,RWA,2016,Primary,Married,35-45,Informally,216.21092000000002
1016908,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),216.21092000000002
1016909,RWA,2016,Secondary,Married,35-45,At Bank,432.42184000000003
1016910,RWA,2016,No Formal,Widowed,>60,At Bank,216.21092000000002
1016911,RWA,2016,No Formal,Widowed,45-60,Informally,216.21092000000002
1016912,RWA,2016,Secondary,Single,18-25,Not saving,432.42184000000003
1016913,RWA,2016,No Formal,Widowed,>60,At Bank,432.42184000000003
1016914,RWA,2016,No Formal,Divorced,45-60,At other formal (non-bank),648.63279
1016917,RWA,2016,No Formal,Married,>60,At Bank,432.42186
1016918,RWA,2016,Primary,Married,18-25,At other formal (non-bank),484.3009
1016919,RWA,2016,No Formal,Married,45-60,Informally,1210.75225
1016921,RWA,2016,Primary,Married,25-35,At other formal (non-bank),484.3009
1016922,RWA,2016,No Formal,Widowed,>60,Not saving,667.17804
1016923,RWA,2016,Primary,Divorced,25-35,Informally,222.39267999999998
1016924,RWA,2016,Primary,Married,25-35,Informally,444.78535999999997
1016925,RWA,2016,Primary,Married,18-25,Not saving,222.39267999999998
1016926,RWA,2016,Primary,Married,35-45,Informally,432.42186
1016927,RWA,2016,Tertiary,Married,35-45,At Bank,432.42186
1016931,RWA,2016,Primary,Married,18-25,At other formal (non-bank),406.93246
1016932,RWA,2016,Secondary,Married,18-25,At Bank,406.93246
1016933,RWA,2016,Primary,Married,35-45,Not saving,406.93246
1016934,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),406.93244
1016935,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),406.93244
1016936,RWA,2016,Primary,Married,18-25,Informally,406.93244
1016937,RWA,2016,Primary,Single,18-25,Informally,610.39866
1016938,RWA,2016,Primary,Married,35-45,At other formal (non-bank),406.93246
1016939,RWA,2016,Primary,Single,25-35,Informally,203.46623
1016943,RWA,2016,Secondary,Married,45-60,At Bank,203.46622
1016944,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),406.93244
1016946,RWA,2016,Secondary,Married,45-60,Informally,406.93244
1016947,RWA,2016,Primary,Married,25-35,At Bank,406.93244
1016948,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),610.39866
1016950,RWA,2016,No Formal,Married,>60,At other formal (non-bank),406.93244
1016951,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),406.93244
1016957,RWA,2016,Secondary,Married,35-45,Informally,406.93246
1016959,RWA,2016,Primary,Married,45-60,At other formal (non-bank),610.39869
1016960,RWA,2016,Secondary,Single,25-35,At Bank,406.93246
1016961,RWA,2016,No Formal,Widowed,35-45,Informally,203.46623
1016962,RWA,2016,No Formal,Married,25-35,Informally,406.93246
1016964,RWA,2016,No Formal,Widowed,>60,Not saving,203.46623
1016966,RWA,2016,No Formal,Widowed,45-60,Informally,187.8134
1016967,RWA,2016,No Formal,Widowed,>60,Informally,187.8134
1016969,RWA,2016,Primary,Married,>60,Informally,375.6268
1016970,RWA,2016,Primary,Married,25-35,At other formal (non-bank),375.62682
1016971,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),563.4402299999999
1016972,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),751.25364
1016973,RWA,2016,No Formal,Married,>60,Informally,563.4402299999999
1016974,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),187.8134
1016975,RWA,2016,Vocational,Single,18-25,At Bank,375.6268
1016977,RWA,2016,Primary,Married,45-60,Informally,563.4402
1016980,RWA,2016,Primary,Married,45-60,At other formal (non-bank),751.25364
1016981,RWA,2016,Primary,Married,45-60,At Bank,939.06705
1016982,RWA,2016,Primary,Married,45-60,At other formal (non-bank),563.4402299999999
1016984,RWA,2016,No Formal,Married,45-60,At Bank,751.25364
1016988,RWA,2016,Secondary,Single,18-25,At Bank,563.4402299999999
1016989,RWA,2016,Primary,Married,35-45,At other formal (non-bank),375.62682
1016990,RWA,2016,Primary,Married,18-25,At other formal (non-bank),391.22064
1016991,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),586.83096
1016992,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),1173.66192
1016993,RWA,2016,Primary,Married,18-25,Informally,391.22064
1016994,RWA,2016,No Formal,Married,>60,Informally,375.6268
1016996,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),375.6268
1016997,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),375.6268
1016998,RWA,2016,Primary,Married,25-35,Informally,392.15882
1016999,RWA,2016,No Formal,Widowed,45-60,Informally,392.15882
1017000,RWA,2016,Primary,Married,25-35,At other formal (non-bank),392.15882
1017001,RWA,2016,No Formal,Married,35-45,Informally,784.31764
1017002,RWA,2016,No Formal,Married,>60,Informally,448.0223
1017003,RWA,2016,Primary,Married,18-25,At other formal (non-bank),448.0223
1017004,RWA,2016,Secondary,Married,25-35,Not saving,448.0223
1017005,RWA,2016,Primary,Married,25-35,Informally,448.0223
1017006,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),679.0570799999999
1017007,RWA,2016,Primary,Married,45-60,At other formal (non-bank),679.0570799999999
1017008,RWA,2016,Primary,Single,<18,Informally,905.40944
1017009,RWA,2016,Primary,Married,25-35,At other formal (non-bank),226.35236
1017010,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),706.35153
1017011,RWA,2016,Primary,Married,25-35,Informally,470.90102
1017012,RWA,2016,Primary,Married,35-45,At other formal (non-bank),706.35153
1017013,RWA,2016,Primary,Married,25-35,At other formal (non-bank),470.90102
1017014,RWA,2016,Primary,Married,45-60,At other formal (non-bank),455.20432
1017015,RWA,2016,Primary,Married,>60,At other formal (non-bank),455.20432
1017017,RWA,2016,Primary,Single,25-35,Not saving,227.60216
1017018,RWA,2016,Primary,Single,25-35,Informally,658.72701
1017019,RWA,2016,Primary,Married,25-35,Informally,439.15134000000006
1017020,RWA,2016,Primary,Married,25-35,At other formal (non-bank),439.15134000000006
1017021,RWA,2016,Primary,Married,45-60,At other formal (non-bank),878.3026800000001
1017022,RWA,2016,Primary,Married,45-60,At other formal (non-bank),658.72701
1017023,RWA,2016,No Formal,Divorced,45-60,Informally,219.57567000000003
1017024,RWA,2016,No Formal,Widowed,>60,Informally,219.57567000000003
1017025,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),219.57567000000003
1017027,RWA,2016,Primary,Single,25-35,Informally,219.57567000000003
1017028,RWA,2016,Primary,Single,25-35,At other formal (non-bank),658.72701
1017030,RWA,2016,Primary,Married,25-35,At other formal (non-bank),658.72701
1017031,RWA,2016,No Formal,Married,45-60,Informally,878.3026800000001
1017032,RWA,2016,No Formal,Widowed,>60,Informally,439.15134000000006
1017033,RWA,2016,Primary,Married,45-60,Informally,219.57567000000003
1017034,RWA,2016,Vocational,Married,45-60,At other formal (non-bank),537.56818
1017035,RWA,2016,Primary,Single,<18,At home,1612.70454
1017036,RWA,2016,No Formal,Widowed,45-60,At home,806.35227
1017037,RWA,2016,No Formal,Widowed,>60,Informally,537.56818
1017038,RWA,2016,Primary,Married,18-25,At Bank,806.35227
1017039,RWA,2016,Primary,Married,25-35,At home,537.56818
1017040,RWA,2016,Tertiary,Married,35-45,At Bank,537.56818
1017042,RWA,2016,Primary,Married,25-35,Informally,555.13698
1017045,RWA,2016,Primary,Married,25-35,At other formal (non-bank),555.13698
1017046,RWA,2016,Primary,Married,35-45,At Bank,537.56818
1017049,RWA,2016,Primary,Married,45-60,Informally,806.35227
1017050,RWA,2016,Primary,Single,18-25,At home,806.35227
1017051,RWA,2016,No Formal,Married,25-35,At home,537.56818
1017052,RWA,2016,Primary,Married,45-60,At home,1075.13636
1017053,RWA,2016,Primary,Single,<18,Informally,806.35227
1017054,RWA,2016,Secondary,Married,35-45,At home,537.56818
1017055,RWA,2016,No Formal,Married,35-45,Informally,806.35227
1017056,RWA,2016,Primary,Widowed,45-60,Informally,806.35227
1017058,RWA,2016,No Formal,Widowed,45-60,Informally,530.3031599999999
1017059,RWA,2016,Primary,Married,18-25,Informally,353.53544
1017061,RWA,2016,Primary,Married,25-35,Informally,353.53544
1017062,RWA,2016,Primary,Married,45-60,At Bank,545.84138
1017063,RWA,2016,No Formal,Widowed,>60,At home,818.76207
1017064,RWA,2016,Primary,Single,25-35,Informally,545.84138
1017065,RWA,2016,Primary,Married,35-45,Informally,545.84138
1017066,RWA,2016,Primary,Married,25-35,Informally,537.56818
1017067,RWA,2016,No Formal,Widowed,>60,Informally,268.78409
1017068,RWA,2016,Primary,Married,25-35,At Bank,1075.13636
1017069,RWA,2016,Secondary,Married,25-35,At Bank,537.56818
1017070,RWA,2016,No Formal,Married,25-35,At home,491.42094000000003
1017071,RWA,2016,No Formal,Married,35-45,At Bank,491.42094000000003
1017072,RWA,2016,Secondary,Married,18-25,Informally,491.42094000000003
1017073,RWA,2016,No Formal,Married,45-60,At home,737.13141
1017074,RWA,2016,Primary,Married,35-45,At Bank,491.42094000000003
1017075,RWA,2016,No Formal,Widowed,35-45,Informally,982.8418800000001
1017076,RWA,2016,Primary,Married,25-35,At other formal (non-bank),737.13141
1017077,RWA,2016,Primary,Married,45-60,At other formal (non-bank),491.42094000000003
1017078,RWA,2016,Primary,Married,25-35,At home,491.42094000000003
1017081,RWA,2016,No Formal,Married,45-60,At Bank,491.42094000000003
1017082,RWA,2016,Primary,Married,45-60,Informally,737.13141
1017084,RWA,2016,No Formal,Married,>60,Informally,491.42094000000003
1017085,RWA,2016,No Formal,Married,25-35,Not saving,491.42094000000003
1017086,RWA,2016,Primary,Married,>60,At other formal (non-bank),491.42094000000003
1017087,RWA,2016,No Formal,Married,25-35,Informally,491.42094000000003
1017088,RWA,2016,Primary,Married,25-35,At home,737.13141
1017089,RWA,2016,No Formal,Married,45-60,Informally,491.42094000000003
1017090,RWA,2016,Secondary,Single,25-35,Informally,245.71046
1017091,RWA,2016,Primary,Married,35-45,Informally,491.42092
1017092,RWA,2016,Primary,Divorced,45-60,At home,245.71046
1017093,RWA,2016,Primary,Married,45-60,Informally,491.42092
1017094,RWA,2016,No Formal,Divorced,>60,Informally,245.71047000000002
1017095,RWA,2016,Primary,Married,18-25,At home,491.42094000000003
1017096,RWA,2016,Primary,Single,25-35,Informally,737.13141
1017097,RWA,2016,Secondary,Married,35-45,Informally,491.42094000000003
1017098,RWA,2016,Vocational,Widowed,45-60,At Bank,254.12758
1017099,RWA,2016,Primary,Married,25-35,Informally,508.25516
1017100,RWA,2016,No Formal,Married,25-35,Informally,508.25516
1017101,RWA,2016,Primary,Married,35-45,At home,508.25516
1017102,RWA,2016,Primary,Married,45-60,Informally,410.79464
1017103,RWA,2016,Primary,Married,45-60,At Bank,410.79464
1017104,RWA,2016,Primary,Single,45-60,Informally,616.19196
1017105,RWA,2016,No Formal,Married,45-60,At home,410.79464
1017106,RWA,2016,Secondary,Married,35-45,At home,410.79464
1017107,RWA,2016,Secondary,Single,18-25,At home,616.19196
1017109,RWA,2016,Primary,Married,>60,At other formal (non-bank),410.79464
1017110,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),205.39731
1017111,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),616.19193
1017112,RWA,2016,Primary,Married,25-35,At Bank,616.19193
1017113,RWA,2016,Primary,Married,18-25,At home,410.79462
1017114,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),821.58928
1017115,RWA,2016,Primary,Single,25-35,Informally,205.39732
1017116,RWA,2016,Primary,Married,35-45,At Bank,410.79464
1017117,RWA,2016,No Formal,Married,35-45,At home,410.79464
